"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","FDR"
"GO:0016068",0.00498167201639781,Inf,0.141222366710013,2,2,"type I hypersensitivity",0.00682404220251087
"GO:0042636",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of hair cycle",0.00682404220251087
"GO:0032911",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of transforming growth factor beta1 production",0.00682404220251087
"GO:1902958",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of mitochondrial electron transport, NADH to ubiquinone",0.00682404220251087
"GO:0071877",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway",0.00682404220251087
"GO:0008292",0.00498167201639781,Inf,0.141222366710013,2,2,"acetylcholine biosynthetic process",0.00682404220251087
"GO:1903860",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of dendrite extension",0.00682404220251087
"GO:0061872",0.00498167201639781,Inf,0.141222366710013,2,2,"hepatic stellate cell contraction",0.00682404220251087
"GO:0061873",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of hepatic stellate cell contraction",0.00682404220251087
"GO:0061586",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of transcription by transcription factor localization",0.00682404220251087
"GO:0086096",0.00498167201639781,Inf,0.141222366710013,2,2,"adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process",0.00682404220251087
"GO:1904387",0.00498167201639781,Inf,0.141222366710013,2,2,"cellular response to L-phenylalanine derivative",0.00682404220251087
"GO:0099156",0.00498167201639781,Inf,0.141222366710013,2,2,"cell-cell signaling via exosome",0.00682404220251087
"GO:0014043",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of neuron maturation",0.00682404220251087
"GO:0014031",0.00498167201639781,Inf,0.141222366710013,2,2,"mesenchymal cell development",0.00682404220251087
"GO:1904799",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of neuron remodeling",0.00682404220251087
"GO:1904800",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of neuron remodeling",0.00682404220251087
"GO:1900620",0.00498167201639781,Inf,0.141222366710013,2,2,"acetate ester biosynthetic process",0.00682404220251087
"GO:0001810",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of type I hypersensitivity",0.00682404220251087
"GO:0001812",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of type I hypersensitivity",0.00682404220251087
"GO:0001802",0.00498167201639781,Inf,0.141222366710013,2,2,"type III hypersensitivity",0.00682404220251087
"GO:0001803",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of type III hypersensitivity",0.00682404220251087
"GO:0001805",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of type III hypersensitivity",0.00682404220251087
"GO:0010813",0.00498167201639781,Inf,0.141222366710013,2,2,"neuropeptide catabolic process",0.00682404220251087
"GO:0005988",0.00498167201639781,Inf,0.141222366710013,2,2,"lactose metabolic process",0.00682404220251087
"GO:0005989",0.00498167201639781,Inf,0.141222366710013,2,2,"lactose biosynthetic process",0.00682404220251087
"GO:0006059",0.00498167201639781,Inf,0.141222366710013,2,2,"hexitol metabolic process",0.00682404220251087
"GO:0140193",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process",0.00682404220251087
"GO:0140194",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process",0.00682404220251087
"GO:0019343",0.00498167201639781,Inf,0.141222366710013,2,2,"cysteine biosynthetic process via cystathionine",0.00682404220251087
"GO:0021551",0.00498167201639781,Inf,0.141222366710013,2,2,"central nervous system morphogenesis",0.00682404220251087
"GO:0015886",0.00498167201639781,Inf,0.141222366710013,2,2,"heme transport",0.00682404220251087
"GO:0015840",0.00498167201639781,Inf,0.141222366710013,2,2,"urea transport",0.00682404220251087
"GO:0097037",0.00498167201639781,Inf,0.141222366710013,2,2,"heme export",0.00682404220251087
"GO:0060158",0.00498167201639781,Inf,0.141222366710013,2,2,"phospholipase C-activating dopamine receptor signaling pathway",0.00682404220251087
"GO:1902178",0.00498167201639781,Inf,0.141222366710013,2,2,"fibroblast growth factor receptor apoptotic signaling pathway",0.00682404220251087
"GO:0045861",0.00500932993819011,1.97924283288383,11.4390117035111,21,162,"negative regulation of proteolysis",0.00682869916513567
"GO:0002440",0.00500932993819011,1.97924283288383,11.4390117035111,21,162,"production of molecular mediator of immune response",0.00682869916513567
"GO:0050829",0.00503461721245172,3.85735248687056,2.1889466840052,7,31,"defense response to Gram-negative bacterium",0.00683009515809715
"GO:0043552",0.00503461721245172,3.85735248687056,2.1889466840052,7,31,"positive regulation of phosphatidylinositol 3-kinase activity",0.00683009515809715
"GO:0060627",0.0051226542161889,1.58879554556999,27.8914174252276,42,395,"regulation of vesicle-mediated transport",0.00693282289354411
"GO:0030832",0.00513898674513874,2.0129057933936,10.732899869961,20,152,"regulation of actin filament length",0.00693824829139834
"GO:2001057",0.0051844518125777,3.41444730384823,2.75383615084525,8,39,"reactive nitrogen species metabolic process",0.00696298716244214
"GO:0002381",0.0051844518125777,3.41444730384823,2.75383615084525,8,39,"immunoglobulin production involved in immunoglobulin-mediated immune response",0.00696298716244214
"GO:0003018",0.00519441315848259,2.287098747545,7.20234070221066,15,102,"vascular process in circulatory system",0.00696298716244214
"GO:1990266",0.00523638658986674,2.4618825722274,5.86072821846554,13,83,"neutrophil migration",0.0069805150350947
"GO:0002115",0.00525708414721164,5.50493370336109,1.20039011703511,5,17,"store-operated calcium entry",0.0069805150350947
"GO:0006622",0.00525708414721164,5.50493370336109,1.20039011703511,5,17,"protein targeting to lysosome",0.0069805150350947
"GO:0070213",0.00525708414721164,5.50493370336109,1.20039011703511,5,17,"protein auto-ADP-ribosylation",0.0069805150350947
"GO:0044255",0.00534555844531824,1.42976270393112,49.8514954486346,68,706,"cellular lipid metabolic process",0.00706604427447942
"GO:0055117",0.00534659833202172,2.87861645385486,3.95422626788036,10,56,"regulation of cardiac muscle contraction",0.00706604427447942
"GO:1903555",0.00539771057610285,2.56478644800865,5.22522756827048,12,74,"regulation of tumor necrosis factor superfamily cytokine production",0.00708036934591023
"GO:0006869",0.00539870932163248,1.75516470284682,17.5821846553966,29,249,"lipid transport",0.00708036934591023
"GO:0051049",0.0054242350625687,1.31988783664122,89.6055916775033,113,1269,"regulation of transport",0.00708036934591023
"GO:0090280",0.00545731749511444,7.5452865064695,0.776723016905072,4,11,"positive regulation of calcium ion import",0.00708036934591023
"GO:0006750",0.00545731749511444,7.5452865064695,0.776723016905072,4,11,"glutathione biosynthetic process",0.00708036934591023
"GO:0001913",0.00545804670714927,4.40617283950617,1.69466840052016,6,24,"T cell mediated cytotoxicity",0.00708036934591023
"GO:0045191",0.00545804670714927,4.40617283950617,1.69466840052016,6,24,"regulation of isotype switching",0.00708036934591023
"GO:0060428",0.00545804670714927,4.40617283950617,1.69466840052016,6,24,"lung epithelium development",0.00708036934591023
"GO:0050870",0.00557572703383977,1.92374851602691,12.2863459037711,22,174,"positive regulation of T cell activation",0.00721410742290357
"GO:0060326",0.00558676880352745,1.83723788149406,14.5459037711313,25,206,"cell chemotaxis",0.00721410742290357
"GO:0023061",0.00561670447637015,1.61963149037875,24.7845253576073,38,351,"signal release",0.00723616617893911
"GO:1902533",0.00567502554432105,1.44573775760254,45.6854356306892,63,647,"positive regulation of intracellular signal transduction",0.00729461045993779
"GO:0060759",0.00574693614821383,2.07801660967269,9.39128738621586,18,133,"regulation of response to cytokine stimulus",0.00732400613443852
"GO:0030334",0.00577599020204741,1.43190557776509,48.2980494148244,66,684,"regulation of cell migration",0.00732400613443852
"GO:0010634",0.00579191646229043,2.12856310782428,8.6851755526658,17,123,"positive regulation of epithelial cell migration",0.00732400613443852
"GO:0009123",0.00579779427593896,3.05442468395115,3.38933680104031,9,48,"nucleoside monophosphate metabolic process",0.00732400613443852
"GO:0032966",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of collagen biosynthetic process",0.00732400613443852
"GO:0000098",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"sulfur amino acid catabolic process",0.00732400613443852
"GO:0051643",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"endoplasmic reticulum localization",0.00732400613443852
"GO:1900407",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"regulation of cellular response to oxidative stress",0.00732400613443852
"GO:0034154",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"toll-like receptor 7 signaling pathway",0.00732400613443852
"GO:0009133",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"nucleoside diphosphate biosynthetic process",0.00732400613443852
"GO:0010713",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of collagen metabolic process",0.00732400613443852
"GO:0006004",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"fucose metabolic process",0.00732400613443852
"GO:0002713",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of B cell mediated immunity",0.00732400613443852
"GO:0002890",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of immunoglobulin mediated immune response",0.00732400613443852
"GO:0031666",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"positive regulation of lipopolysaccharide-mediated signaling pathway",0.00732400613443852
"GO:0021561",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"facial nerve development",0.00732400613443852
"GO:0021610",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"facial nerve morphogenesis",0.00732400613443852
"GO:0021612",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"facial nerve structural organization",0.00732400613443852
"GO:0021637",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"trigeminal nerve structural organization",0.00732400613443852
"GO:0032460",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of protein oligomerization",0.00732400613443852
"GO:0050793",0.0059898252160373,1.25939750511644,136.491417425228,164,1933,"regulation of developmental process",0.00732400613443852
"GO:0051346",0.00600039851812761,1.80155267295597,15.3932379713914,26,218,"negative regulation of hydrolase activity",0.00732400613443852
"GO:0071706",0.0060238237824601,2.52389819987585,5.29583875162549,12,75,"tumor necrosis factor superfamily cytokine production",0.00732400613443852
"GO:0006790",0.00603332910588082,1.77864415336718,16.1699609882965,27,229,"sulfur compound metabolic process",0.00732400613443852
"GO:0048247",0.0060592650624471,3.70279888785913,2.25955786736021,7,32,"lymphocyte chemotaxis",0.00732400613443852
"GO:0034110",0.0060592650624471,3.70279888785913,2.25955786736021,7,32,"regulation of homotypic cell-cell adhesion",0.00732400613443852
"GO:0097530",0.00607565741516741,2.32038246268657,6.63745123537061,14,94,"granulocyte migration",0.00732400613443852
"GO:0007589",0.00608390360502639,2.81717155738353,4.02483745123537,10,57,"body fluid secretion",0.00732400613443852
"GO:0061462",0.00608816140482634,3.30751391465677,2.82444733420026,8,40,"protein localization to lysosome",0.00732400613443852
"GO:0002448",0.00608816140482634,3.30751391465677,2.82444733420026,8,40,"mast cell mediated immunity",0.00732400613443852
"GO:0045926",0.00611800001877539,1.87577119969527,13.1336801040312,23,186,"negative regulation of growth",0.00734420897776236
"GO:0070373",0.00613486953999546,2.64911627906977,4.66033810143043,11,66,"negative regulation of ERK1 and ERK2 cascade",0.00734879053407967
"GO:0048523",0.00622829751596934,1.19788886397801,265.99232769831,301,3767,"negative regulation of cellular process",0.00744486518363214
"GO:0050777",0.00629482002969195,2.16608811748999,8.04967490247074,16,114,"negative regulation of immune response",0.00750843999304357
"GO:0071216",0.00638922582283381,1.96775762629421,10.944733420026,20,155,"cellular response to biotic stimulus",0.00759197871272673
"GO:0072659",0.00639182577234897,1.74954959752212,17.0172951885566,28,241,"protein localization to plasma membrane",0.00759197871272673
"GO:0030595",0.00656708771685505,2.00229095074456,10.2386215864759,19,145,"leukocyte chemotaxis",0.00778372712545136
"GO:0002886",0.00666793578672371,2.97785515320334,3.45994798439532,9,49,"regulation of myeloid leukocyte mediated immunity",0.00788665514270052
"GO:0071621",0.00670606230538487,2.48428770949721,5.36644993498049,12,76,"granulocyte chemotaxis",0.0079151217566702
"GO:0001959",0.00680848168081092,2.08885077781242,8.82639791937581,17,125,"regulation of cytokine-mediated signaling pathway",0.00796560407188707
"GO:0048878",0.00683469401102669,1.40825599511501,51.2637191157347,69,726,"chemical homeostasis",0.00796560407188707
"GO:0043031",0.00686202126974286,5.08112146872554,1.27100130039012,5,18,"negative regulation of macrophage activation",0.00796560407188707
"GO:1903715",0.00686202126974286,5.08112146872554,1.27100130039012,5,18,"regulation of aerobic respiration",0.00796560407188707
"GO:0034114",0.00686202126974286,5.08112146872554,1.27100130039012,5,18,"regulation of heterotypic cell-cell adhesion",0.00796560407188707
"GO:0035767",0.00686202126974286,5.08112146872554,1.27100130039012,5,18,"endothelial cell chemotaxis",0.00796560407188707
"GO:0002823",0.00686202126974286,5.08112146872554,1.27100130039012,5,18,"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.00796560407188707
"GO:0042219",0.00686202126974286,5.08112146872554,1.27100130039012,5,18,"cellular modified amino acid catabolic process",0.00796560407188707
"GO:0055080",0.00687778684987859,1.53303828736105,30.8570871261378,45,437,"monoatomic cation homeostasis",0.00796747735901573
"GO:0040012",0.00691898189272153,1.40045494059693,53.0289986996099,71,751,"regulation of locomotion",0.00799874087392653
"GO:0050801",0.00693857952276692,1.524589616339,31.7044213263979,46,449,"monoatomic ion homeostasis",0.00800495957237249
"GO:0010876",0.0069658169238811,1.68495599187542,19.4886866059818,31,276,"lipid localization",0.008019948728313
"GO:0062197",0.00705398604033996,1.82327683615819,14.0516254876463,24,199,"cellular response to chemical stress",0.00810488600145183
"GO:0070661",0.00711913332862695,1.79700435591105,14.8283485045514,25,210,"leukocyte proliferation",0.00816307956011604
"GO:0046649",0.0071359726237436,1.47656905453372,37.6357607282185,53,533,"lymphocyte activation",0.00816575729099116
"GO:0090218",0.00723171149869207,3.56013402723319,2.33016905071521,7,33,"positive regulation of lipid kinase activity",0.00822515873487603
"GO:1990874",0.00723171149869207,3.56013402723319,2.33016905071521,7,33,"vascular associated smooth muscle cell proliferation",0.00822515873487603
"GO:1904705",0.00723171149869207,3.56013402723319,2.33016905071521,7,33,"regulation of vascular associated smooth muscle cell proliferation",0.00822515873487603
"GO:0006793",0.00727134466136445,1.24623584042778,143.693758127438,171,2035,"phosphorus metabolic process",0.00825356258941166
"GO:0006959",0.00732238364792889,2.26346923917,6.77867360208062,14,96,"humoral immune response",0.00829477262330778
"GO:0050830",0.0076348064467471,2.90502072151641,3.53055916775032,9,50,"defense response to Gram-positive bacterium",0.00853695549891331
"GO:0043112",0.0076348064467471,2.90502072151641,3.53055916775032,9,50,"receptor metabolic process",0.00853695549891331
"GO:0031400",0.00770644146876377,1.5834088740458,25.2788036410923,38,358,"negative regulation of protein modification process",0.00853695549891331
"GO:1903541",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"regulation of exosomal secretion",0.00853695549891331
"GO:1903543",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"positive regulation of exosomal secretion",0.00853695549891331
"GO:0061549",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"sympathetic ganglion development",0.00853695549891331
"GO:0034350",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"regulation of glial cell apoptotic process",0.00853695549891331
"GO:0048925",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"lateral line system development",0.00853695549891331
"GO:0002468",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"dendritic cell antigen processing and presentation",0.00853695549891331
"GO:0031664",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"regulation of lipopolysaccharide-mediated signaling pathway",0.00853695549891331
"GO:0006590",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"thyroid hormone generation",0.00853695549891331
"GO:0002604",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"regulation of dendritic cell antigen processing and presentation",0.00853695549891331
"GO:0070255",0.00773329894217724,6.60166358595194,0.847334200260078,4,12,"regulation of mucus secretion",0.00853695549891331
"GO:0043124",0.00779389294912027,2.70180562931492,4.16605981794538,10,59,"negative regulation of canonical NF-kappaB signal transduction",0.00858700925705423
"GO:0051928",0.00781341000426989,2.3281529432508,6.14317295188557,13,87,"positive regulation of calcium ion transport",0.00859169889141396
"GO:0007015",0.00784188571617024,1.54391881194389,28.5975292587776,42,405,"actin filament organization",0.00860620206277552
"GO:0032943",0.00796167943295561,1.8024194835456,14.1928478543563,24,201,"mononuclear cell proliferation",0.00870874020508088
"GO:0042110",0.00796625436166368,1.56005054062818,26.9734720416125,40,382,"T cell activation",0.00870874020508088
"GO:0051251",0.00800027960569269,1.73506589481463,16.5230169050715,27,234,"positive regulation of lymphocyte activation",0.00872898724419571
"GO:0006081",0.00824838301203696,3.11251773436647,2.96566970091027,8,42,"cellular aldehyde metabolic process",0.0089347862012396
"GO:0002495",0.00824838301203696,3.11251773436647,2.96566970091027,8,42,"antigen processing and presentation of peptide antigen via MHC class II",0.0089347862012396
"GO:0019886",0.00824838301203696,3.11251773436647,2.96566970091027,8,42,"antigen processing and presentation of exogenous peptide antigen via MHC class II",0.0089347862012396
"GO:0043648",0.00825237801890692,2.4086676824107,5.50767230169051,12,78,"dicarboxylic acid metabolic process",0.0089347862012396
"GO:0030003",0.00830985827296564,1.55539079876693,27.0440832249675,40,383,"intracellular monoatomic cation homeostasis",0.00897975087846383
"GO:0002819",0.00839799141406281,1.99073033707865,9.7443433029909,18,138,"regulation of adaptive immune response",0.00905760376650836
"GO:1903532",0.00845093544153445,1.72660165613423,16.5936280884265,27,235,"positive regulation of secretion by cell",0.00909727849633632
"GO:0009893",0.00852659133428536,1.21780006176328,180.835240572172,210,2561,"positive regulation of metabolic process",0.00916120404809668
"GO:0032941",0.00856395249603342,3.42803693406103,2.40078023407022,7,34,"secretion by tissue",0.00918381953384155
"GO:0060429",0.00864425761072532,1.35101000030212,64.1149544863459,83,908,"epithelium development",0.00923612111415867
"GO:0031348",0.00864553432888387,1.8719160601191,12.0039011703511,21,170,"negative regulation of defense response",0.00923612111415867
"GO:0030888",0.00870497756448338,2.83565459610028,3.60117035110533,9,51,"regulation of B cell proliferation",0.00928201206212906
"GO:0060713",0.00878030723903456,4.71785383903793,1.34161248374512,5,19,"labyrinthine layer morphogenesis",0.0093270056142952
"GO:0050869",0.00878030723903456,4.71785383903793,1.34161248374512,5,19,"negative regulation of B cell activation",0.0093270056142952
"GO:0002700",0.00880398847325881,2.13864040239752,7.6260078023407,15,108,"regulation of production of molecular mediator of immune response",0.00933454898388834
"GO:0019216",0.00885197372340765,1.70089166256657,17.4409622886866,28,247,"regulation of lipid metabolic process",0.00935461983378049
"GO:0030036",0.00885614986039965,1.42362407200033,44.0613784135241,60,624,"actin cytoskeleton organization",0.00935461983378049
"GO:0043588",0.00890422454065384,1.80840759934761,13.5573472041612,23,192,"skin development",0.00937166220581955
"GO:0051258",0.00892222192241435,1.71821841495317,16.6642392717815,27,236,"protein polymerization",0.00937166220581955
"GO:0046777",0.00892222192241435,1.71821841495317,16.6642392717815,27,236,"protein autophosphorylation",0.00937166220581955
"GO:0044092",0.00906766303962513,1.4017153464839,48.4392717815345,65,686,"negative regulation of molecular function",0.00950669327990494
"GO:0009056",0.00911050123119879,1.24174257646391,138.044863459038,164,1955,"catabolic process",0.00952956834225955
"GO:0050729",0.00912333452305132,2.37255065454849,5.57828348504551,12,79,"positive regulation of inflammatory response",0.00952956834225955
"GO:0048519",0.00916116382856759,1.18245159610129,283.292067620286,317,4012,"negative regulation of biological process",0.00955136154719176
"GO:0043269",0.00922559882310477,1.52665288609101,28.8799739921977,42,409,"regulation of monoatomic ion transport",0.00960076180666911
"GO:1903039",0.00936509907957644,1.8265272556391,12.8512353706112,22,182,"positive regulation of leukocyte cell-cell adhesion",0.00970058795226108
"GO:0008154",0.00936509907957644,1.8265272556391,12.8512353706112,22,182,"actin polymerization or depolymerization",0.00970058795226108
"GO:0009913",0.00937321464658975,1.92518797799352,10.591677503251,19,150,"epidermal cell differentiation",0.00970058795226108
"GO:0006873",0.00941562125107664,1.54157318272748,27.2559167750325,40,386,"intracellular monoatomic ion homeostasis",0.0097248567641268
"GO:0006906",0.00943121100037875,2.26656692990631,6.28439531859558,13,89,"vesicle fusion",0.0097248567641268
"GO:0007162",0.00947489717368663,1.72850943396226,15.9581274382315,26,226,"negative regulation of cell adhesion",0.00972961866688507
"GO:0044282",0.00947489717368663,1.72850943396226,15.9581274382315,26,226,"small molecule catabolic process",0.00972961866688507
"GO:0006796",0.00950509461430572,1.23713213117314,141.928478543563,168,2010,"phosphate-containing compound metabolic process",0.00972961866688507
"GO:0071357",0.00952223780720013,3.02337662337662,3.03628088426528,8,43,"cellular response to type I interferon",0.00972961866688507
"GO:0060337",0.00952223780720013,3.02337662337662,3.03628088426528,8,43,"type I interferon-mediated signaling pathway",0.00972961866688507
"GO:0050764",0.00956541284542134,2.4688214426488,4.94278283485045,11,70,"regulation of phagocytosis",0.0097560279564714
"GO:0070727",0.00978706789690553,1.2345478432436,143.905591677503,170,2038,"cellular macromolecule localization",0.009922189075426
"GO:0046173",0.00985201470782669,2.59548800933013,4.3072821846554,10,61,"polyol biosynthetic process",0.009922189075426
"GO:0048671",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"negative regulation of collateral sprouting",0.009922189075426
"GO:0009265",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"2'-deoxyribonucleotide biosynthetic process",0.009922189075426
"GO:1901725",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"regulation of histone deacetylase activity",0.009922189075426
"GO:0021877",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"forebrain neuron fate commitment",0.009922189075426
"GO:0021902",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"commitment of neuronal cell to specific neuron type in forebrain",0.009922189075426
"GO:0046385",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"deoxyribose phosphate biosynthetic process",0.009922189075426
"GO:0036446",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"myofibroblast differentiation",0.009922189075426
"GO:0106070",0.0099045652937645,9.89612188365651,0.494278283485045,3,7,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.009922189075426
"GO:0046883",0.00995858882100519,1.81505393919582,12.9218465539662,22,183,"regulation of hormone secretion",0.00995858882100519
